id,dep_delayed_15min
743,0.06984601076113352
744,0.09538487590486995
745,0.10521747397379118
746,0.22819032253595078
747,0.3823907673025366
748,0.23305702683669785
749,0.13583229232824806
750,0.3099966360980846
751,0.21122333188871256
752,0.14568201917081713
753,0.170053568627085
754,0.165994870855897
755,0.07911040729838113
756,0.1061146861416159
757,0.09554510915157702
758,0.3762745842934376
759,0.37067242063643996
760,0.09280289785631703
761,0.16839593517211865
762,0.06937422128539648
763,0.13422611697890122
764,0.37618215306489267
765,0.3566539864515723
766,0.09009549503462963
767,0.25418294449568596
768,0.40408480318236806
769,0.12891595269311593
770,0.14842759220242635
771,0.17322903389084707
772,0.12238863397587063
773,0.31379936247556095
774,0.3437919123502119
775,0.1328030595947166
776,0.13324612799413532
777,0.17360664622838207
778,0.1927207411412826
779,0.3508045346200095
780,0.09417929456990952
781,0.2323172477381045
782,0.3537815976343499
783,0.20679511509654414
784,0.12213573278063912
785,0.07840932859872023
786,0.35230443013504004
787,0.18915810157942256
788,0.20454657316143346
789,0.08454780918434121
790,0.41481253846845134
791,0.37858253530217667
792,0.10432696246077178
793,0.11552350977812129
794,0.09450669312837136
795,0.40535088897289184
796,0.069258676725015
797,0.10593894822123995
798,0.0947603738400446
799,0.07336084978782595
800,0.13084031584261988
801,0.09487933180289775
802,0.1364114230800986
803,0.07127613881797204
804,0.2298188879422535
805,0.23927609205074027
806,0.3125599885541057
807,0.06536171070459158
808,0.1185173310248927
809,0.12258030710198603
810,0.26607493357495715
811,0.25897240364504626
812,0.18322189122117893
813,0.24034859135675293
814,0.19413625069201018
815,0.16736379998909243
816,0.15241647747353376
817,0.12181932513465107
818,0.13572983215263548
819,0.31770236805676644
820,0.170436259017113
821,0.20861036008055953
822,0.1670079459799126
823,0.1555541798270353
824,0.26726123596023377
825,0.06493064101202997
826,0.13732633831128233
827,0.25600528948781265
828,0.07998689303480461
829,0.06995887486622765
830,0.17283799360841914
831,0.18555677264133918
832,0.28347491260866114
833,0.17331205634829758
834,0.13380470441644157
835,0.0920634981444761
836,0.2335998390644674
837,0.21412424292947513
838,0.1512611162364793
839,0.40884137315946
840,0.23964240408215393
841,0.10387778215045329
842,0.1915862141823781
843,0.2663816677723393
844,0.35418028011209385
845,0.07840689685449458
846,0.25519179502501693
847,0.23424921266152793
848,0.08386024835951794
849,0.12121525141052635
850,0.16889717457571288
851,0.10274912169663025
852,0.10461318095797635
853,0.2423509786930672
854,0.0810608174646548
855,0.0744202824288531
856,0.16909667992745314
857,0.23857523613147757
858,0.3821444865743103
859,0.267810184306808
860,0.31889208975609884
861,0.2157494271766965
862,0.18350343995393864
863,0.3130129085295489
864,0.08006101394469718
865,0.12039028832412875
866,0.10576084689620432
867,0.14550747104556117
868,0.2599775704014256
869,0.08276769280961994
870,0.21453362846880145
871,0.11565500368283194
872,0.06529749385578132
873,0.08355809823342523
874,0.4384469038256432
875,0.12185396714385585
876,0.07421907294040747
877,0.11973878377763085
878,0.3204392889982815
879,0.15196653706806282
880,0.3244208056111493
881,0.08409681520376137
882,0.08302697924436785
883,0.13723824408386257
884,0.16798710701310404
885,0.19066707218898069
886,0.3856444358673815
887,0.08303960077254269
888,0.45343841095623366
889,0.09037004503784926
890,0.20844583893482832
891,0.09397453988654718
892,0.10433511538829693
893,0.12158354348759833
894,0.080724495931674
895,0.1660994632385348
896,0.08435345398216353
897,0.26099944801598135
898,0.16378272726634488
899,0.44386666877013026
900,0.2554647464830776
901,0.11762105437049601
902,0.15079681323120384
903,0.10551031770805969
904,0.10329816256644803
905,0.17066384557826225
906,0.23549414168902927
907,0.1658983037466719
908,0.09466603281319008
909,0.09295303915089968
910,0.07185523359879957
911,0.16362287972916073
912,0.07034537835265936
913,0.18534767928404214
914,0.09053614030817801
915,0.26867192473362583
916,0.44443309337863784
917,0.4556416941786801
918,0.3428774275688766
919,0.09126954809360191
920,0.08915967526884082
921,0.3533333435401907
922,0.3204159480444763
923,0.3511869175502253
924,0.32350107393131083
925,0.32326250741975604
926,0.08441431573975294
927,0.16973460987816208
928,0.3471668953880929
929,0.40551456704298094
930,0.09599880277782775
931,0.17351390047767482
932,0.10195478599219997
933,0.18852551288815156
934,0.3821009332526513
935,0.07911435295578545
936,0.1851749761399698
937,0.08452579479259346
938,0.06243267745504765
939,0.18484782626471594
940,0.25838740622052003
941,0.09362954181198146
942,0.2123164545163158
943,0.03266404638742684
944,0.08015366656376148
945,0.08347083014151717
946,0.20574732393357095
947,0.08935403809183753
948,0.29441315809038776
949,0.2049808087925092
950,0.11772506911286926
951,0.37128627337647174
952,0.23980795495768387
953,0.09300778002424347
954,0.1156447768731127
955,0.28046681066426343
956,0.10345086153587627
957,0.25454812161695356
958,0.413399921091001
959,0.10851806631583402
960,0.3544046177405055
961,0.155240329367647
962,0.13234435015276538
963,0.10143602015069932
964,0.1060371818016248
965,0.3867007597318832
966,0.3575425596600096
967,0.23153874347367717
968,0.38039476906172115
969,0.1955426245988481
970,0.32071694525425226
971,0.28627782032371635
972,0.08148037306750801
973,0.3117315779369238
974,0.25783999899267335
975,0.07117910901265012
976,0.12265255065600202
977,0.10757042966685497
978,0.11951615688489678
979,0.07441822196337959
980,0.2167065303348509
981,0.0720730176580213
982,0.28778395339299656
983,0.11996931157529428
984,0.16441758996792308
985,0.31552357253359253
986,0.11993365529688871
987,0.13619796075042634
988,0.16749080483445133
989,0.10788306701683131
990,0.24160583574596098
991,0.09536627191639291
992,0.15309072248358666
993,0.10727971567494833
994,0.3393998943322318
995,0.2174787581238529
996,0.0819403918928852
997,0.08091048715976538
998,0.23159041959542248
999,0.10563021795052716
1000,0.21269238082631126
1001,0.3575525803433139
1002,0.31701426854953213
1003,0.16661998414429746
1004,0.09184353862564609
1005,0.2560185838863911
1006,0.2321475125870416
1007,0.19160170170937463
1008,0.18753335703576954
1009,0.33974252138436123
1010,0.19371082494360653
1011,0.21129535152244233
1012,0.1709517252523277
1013,0.07124635991599199
1014,0.12056393127077976
1015,0.1523922902324807
1016,0.10855786355527076
1017,0.25837044910468193
1018,0.10149997168600489
1019,0.2563698085697717
1020,0.3440987500113004
1021,0.08931938188474255
1022,0.08440292749676767
1023,0.2350017752218585
1024,0.10421118790915497
1025,0.08281982336378702
1026,0.26532077290502903
1027,0.1896092013754205
1028,0.07029210780618772
1029,0.24209045577596353
1030,0.3207079846373419
1031,0.1502001580634601
1032,0.10296506571269555
1033,0.2124744038464561
1034,0.07375420309724512
1035,0.21334582647647476
1036,0.07922232718731766
1037,0.0742475105339301
1038,0.18407736224058324
1039,0.25705244134818717
1040,0.21160246414745407
1041,0.07374722137698896
1042,0.2613371141529245
1043,0.1674128251974431
1044,0.14565165251247675
1045,0.1551045855825103
1046,0.10813927031789647
1047,0.10852240721010377
1048,0.06501429401866222
1049,0.2671509795770162
1050,0.2359727380191326
1051,0.18789283781705354
1052,0.25554327714404756
1053,0.3150766941853731
1054,0.15506346629291975
1055,0.2949140362079113
1056,0.08334145322279064
1057,0.2866724033960191
1058,0.09481192014935781
1059,0.08024604908562592
1060,0.21190449130497832
1061,0.06970566804149154
1062,0.07033095242369576
1063,0.18876111253283542
1064,0.19348884712623088
1065,0.2341316841124365
1066,0.07890457291723713
1067,0.11413342338124076
1068,0.22863482374802305
1069,0.17142731158329788
1070,0.28192189832480424
1071,0.07848032990484688
1072,0.10603141933669791
1073,0.14983294437176517
1074,0.2113327418666043
1075,0.2681746899794864
1076,0.16967041203951136
1077,0.3235098026472292
1078,0.12117370108567324
1079,0.0789223296080591
1080,0.10691281624714397
1081,0.1834668826566135
1082,0.13623345045115476
1083,0.29310031930218844
1084,0.09085976285766537
1085,0.1008518758593746
1086,0.08392011614051839
1087,0.07153384797440106
1088,0.19036556866323143
1089,0.11912790175765732
1090,0.1016902707021661
1091,0.2346594446498241
1092,0.31326805839866184
1093,0.29653584673778405
1094,0.13016342232821168
1095,0.10217142301391242
1096,0.09171257686049666
1097,0.26701069138230527
1098,0.21644815300935852
1099,0.148307744273273
1100,0.3484257634571352
1101,0.22849707881034256
1102,0.06900567224415687
1103,0.13589989885013243
1104,0.16564238201312714
1105,0.15043636363319857
1106,0.23851026085651955
1107,0.26805093385269935
1108,0.32409014129995384
1109,0.20898089386243854
1110,0.29425834887994906
1111,0.3816912948502579
1112,0.2377779645503065
1113,0.18882616134619656
1114,0.03220871084482525
1115,0.10137855070049488
1116,0.17456397809604762
1117,0.17100596290032344
1118,0.2593789400473268
1119,0.15544177275820956
1120,0.34531186525451124
1121,0.312481526339454
1122,0.2377122352102555
1123,0.23655806101008642
1124,0.11906840429825773
1125,0.12259140376411956
1126,0.1315321564075911
1127,0.11703966130790083
1128,0.34498330049991277
1129,0.34122810471758225
1130,0.11612317737285577
1131,0.14709764106187492
1132,0.31423021943860097
1133,0.2047654321241649
1134,0.23807351103125007
1135,0.16629286910112975
1136,0.09151013290633295
1137,0.1377101876662108
1138,0.13421383860511227
1139,0.24201408110290565
1140,0.10842648805642031
1141,0.2534833967808149
1142,0.06467093331241218
1143,0.07332393588528362
1144,0.40682531780553893
1145,0.10143047935997057
1146,0.12041734858260492
1147,0.08904061141765172
1148,0.12117781574566656
1149,0.09007884156174005
1150,0.1030692706281793
1151,0.15182367155092236
1152,0.1942991230740556
1153,0.15319696015096346
1154,0.15382214645930778
1155,0.10838444459280194
1156,0.07247332617509902
1157,0.13103824926929533
1158,0.11582524004848564
1159,0.08353338159805344
1160,0.4234583943377911
1161,0.1289051757282612
1162,0.173260632281182
1163,0.3399052602092916
1164,0.2162415367948611
1165,0.137479792859788
1166,0.10382036475889744
1167,0.14726782002747998
1168,0.08169212271029834
1169,0.24139606884934156
1170,0.21219991040620792
1171,0.32084783962724595
1172,0.38108199799079606
1173,0.1861347088168138
1174,0.3772472794125624
1175,0.3879894994592048
1176,0.09126675700734735
1177,0.07354346000327658
1178,0.3509648648063539
1179,0.1938253166452542
1180,0.25894327768031505
1181,0.12234486375634444
1182,0.2892868544835279
1183,0.15247506009030337
1184,0.2681727330792699
1185,0.13163905404317466
1186,0.21101641725571862
1187,0.09264367281391417
1188,0.12998363502335855
1189,0.41208263509149273
1190,0.09478881745513633
1191,0.09171649884332166
1192,0.08012610231017016
1193,0.3575706178870961
1194,0.1862677739898999
1195,0.22806702887654784
1196,0.14615381396200378
1197,0.21567778041201585
1198,0.2171851727100607
1199,0.38190709281746626
1200,0.38373366674061843
1201,0.22918406514892375
1202,0.2582396472355116
1203,0.18512420476892388
1204,0.29136674376374444
1205,0.23578004085063747
1206,0.35697514945391157
1207,0.11874725916777437
1208,0.10864739385848156
1209,0.13503506681136695
1210,0.23228412834264128
1211,0.09173477458215663
1212,0.08156805852525191
1213,0.34077028835786016
1214,0.15383005926907506
1215,0.12266770734055939
1216,0.1688333644082219
1217,0.11910815359717221
1218,0.08200171142905525
1219,0.07071439590405235
1220,0.3151649248155868
1221,0.21475087744822766
1222,0.35309586772800317
1223,0.22940802127860307
1224,0.06946057763493119
1225,0.3186315080084562
1226,0.147042606573964
1227,0.07337127207417755
1228,0.21544278594427213
1229,0.1053398354066613
1230,0.17009596711630823
1231,0.08265272589380604
1232,0.32410515808669454
1233,0.06988786811402244
1234,0.1893453262214092
1235,0.13473897469455637
1236,0.07154552101412785
1237,0.2871506742579877
1238,0.4212274621485323
1239,0.10795935693020337
1240,0.09516532510310104
1241,0.09485364611527392
1242,0.08970989946155411
1243,0.06418502946977066
1244,0.2675563819530081
1245,0.18879504484672888
1246,0.17123057560577912
1247,0.06502065856382507
1248,0.11824506896538442
1249,0.3837404459978866
1250,0.23885514757311246
